Year,Year Label,Economy,Economy Label,Flow,Flow Label,Annual average growth rate,Annual average growth rate Footnote,Annual average growth rate Missing value
19871988,"1988",3916,"G20 (Group of Twenty)",02,"Exports",16.16642,,
19871988,"1988",3916,"G20 (Group of Twenty)",01,"Imports",15.15031,,
19871988,"1988",3919,"G-77 (Group of 77)",02,"Exports",12.50001,,
19871988,"1988",3919,"G-77 (Group of 77)",01,"Imports",17.75086,,
19871988,"1988",3905,"OECD (Organisation for Economic Cooperation and Development)",02,"Exports",14.7767,,
19871988,"1988",3905,"OECD (Organisation for Economic Cooperation and Development)",01,"Imports",13.59999,,
19881989,"1989",0000,"World",02,"Exports",7.92953,,
19881989,"1989",0000,"World",01,"Imports",8.03819,,
19881989,"1989",5100,"Africa",02,"Exports",10.64969,,
19881989,"1989",5100,"Africa",01,"Imports",-2.18307,,
19881989,"1989",5110,"Northern Africa",02,"Exports",19.35259,,
19881989,"1989",5110,"Northern Africa",01,"Imports",-5.4493,,
19881989,"1989",5120,"Sub-Saharan Africa",02,"Exports",6.3761,,
19881989,"1989",5120,"Sub-Saharan Africa",01,"Imports",0.60706,,
19881989,"1989",5121,"Eastern Africa",02,"Exports",-0.0127,,
19881989,"1989",5121,"Eastern Africa",01,"Imports",4.82295,,
19881989,"1989",5122,"Middle Africa",02,"Exports",18.10425,,
19881989,"1989",5122,"Middle Africa",01,"Imports",3.49946,,
19881989,"1989",5123,"Southern Africa",02,"Exports",1.91657,,
19881989,"1989",5123,"Southern Africa",01,"Imports",1.42936,,
19881989,"1989",5124,"Western Africa",02,"Exports",10.7781,,
19881989,"1989",5124,"Western Africa",01,"Imports",-5.98608,,
19881989,"1989",5200,"Americas",02,"Exports",10.66857,,
19881989,"1989",5200,"Americas",01,"Imports",7.25177,,
19881989,"1989",5210,"Northern America",02,"Exports",10.49523,,
19881989,"1989",5210,"Northern America",01,"Imports",7.0482,,
19881989,"1989",5220,"Latin America and the Caribbean",02,"Exports",11.29187,,
19881989,"1989",5220,"Latin America and the Caribbean",01,"Imports",8.31089,,
19881989,"1989",5221,"Caribbean",02,"Exports",6.92656,,
19881989,"1989",5221,"Caribbean",01,"Imports",10.59301,,
19881989,"1989",5222,"Central America",02,"Exports",13.51121,,
19881989,"1989",5222,"Central America",01,"Imports",21.26026,,
19881989,"1989",5223,"South America",02,"Exports",11.07525,,
19881989,"1989",5223,"South America",01,"Imports",-1.48908,,
19881989,"1989",5300,"Asia",02,"Exports",10.34341,,
19881989,"1989",5300,"Asia",01,"Imports",11.75828,,
19881989,"1989",5330,"Eastern Asia",02,"Exports",6.26058,,
19881989,"1989",5330,"Eastern Asia",01,"Imports",10.9581,,
19881989,"1989",5350,"South-eastern Asia",02,"Exports",17.03867,,
19881989,"1989",5350,"South-eastern Asia",01,"Imports",21.32693,,
19881989,"1989",5320,"Southern Asia",02,"Exports",15.94314,,
19881989,"1989",5320,"Southern Asia",01,"Imports",18.19422,,
19881989,"1989",5340,"Western Asia",02,"Exports",23.60638,,
19881989,"1989",5340,"Western Asia",01,"Imports",1.53263,,
19881989,"1989",5400,"Europe",02,"Exports",5.48224,,
19881989,"1989",5400,"Europe",01,"Imports",6.95425,,
19881989,"1989",5410,"Eastern Europe",02,"Exports",-2.58398,,
19881989,"1989",5410,"Eastern Europe",01,"Imports",2.32669,,
19881989,"1989",5420,"Northern Europe",02,"Exports",6.51799,,
19881989,"1989",5420,"Northern Europe",01,"Imports",5.82752,,
19881989,"1989",5430,"Southern Europe",02,"Exports",10.45728,,
19881989,"1989",5430,"Southern Europe",01,"Imports",13.00681,,
19881989,"1989",5440,"Western Europe",02,"Exports",5.67168,,
19881989,"1989",5440,"Western Europe",01,"Imports",6.50233,,
19881989,"1989",5500,"Oceania",02,"Exports",9.24964,,
19881989,"1989",5500,"Oceania",01,"Imports",22.97741,,
19881989,"1989",0001,"Individual economies",02,"Exports",,,"Not applicable"
19881989,"1989",0001,"Individual economies",01,"Imports",,,"Not applicable"
19881989,"1989",004,"Afghanistan",02,"Exports",-40.21538,,
19881989,"1989",004,"Afghanistan",01,"Imports",-8.73598,,
19881989,"1989",008,"Albania",02,"Exports",18.1991,,
19881989,"1989",008,"Albania",01,"Imports",21.91409,,
19881989,"1989",012,"Algeria",02,"Exports",22.53521,,
19881989,"1989",012,"Algeria",01,"Imports",23.14694,,
19881989,"1989",016,"American Samoa",02,"Exports",-16.30435,,
19881989,"1989",016,"American Samoa",01,"Imports",11.50442,,
19881989,"1989",024,"Angola",02,"Exports",19.83307,,
19881989,"1989",024,"Angola",01,"Imports",-2.47813,,
19881989,"1989",028,"Antigua and Barbuda",02,"Exports",-6.29852,,
19881989,"1989",028,"Antigua and Barbuda",01,"Imports",-23.07695,,
19881989,"1989",032,"Argentina",02,"Exports",4.86601,,
19881989,"1989",032,"Argentina",01,"Imports",-20.9922,,
19881989,"1989",051,"Armenia",02,"Exports",,,"Not applicable"
19881989,"1989",051,"Armenia",01,"Imports",,,"Not applicable"
19881989,"1989",533,"Aruba",02,"Exports",26.85245,,
19881989,"1989",533,"Aruba",01,"Imports",13.33844,,
19881989,"1989",036,"Australia",02,"Exports",11.71316,,
19881989,"1989",036,"Australia",01,"Imports",24.48539,,
19881989,"1989",040,"Austria",02,"Exports",4.61819,,
19881989,"1989",040,"Austria",01,"Imports",6.43478,,
19881989,"1989",031,"Azerbaijan",02,"Exports",,,"Not applicable"
19881989,"1989",031,"Azerbaijan",01,"Imports",,,"Not applicable"
19881989,"1989",044,"Bahamas",02,"Exports",15.54323,,
19881989,"1989",044,"Bahamas",01,"Imports",36.92376,,
19881989,"1989",048,"Bahrain",02,"Exports",17.40371,,
19881989,"1989",048,"Bahrain",01,"Imports",20.82866,,
19881989,"1989",050,"Bangladesh",02,"Exports",1.07593,,
19881989,"1989",050,"Bangladesh",01,"Imports",20.02157,,
19881989,"1989",052,"Barbados",02,"Exports",6.06956,,
19881989,"1989",052,"Barbados",01,"Imports",16.36371,,
19881989,"1989",112,"Belarus",02,"Exports",,,"Not applicable"
19881989,"1989",112,"Belarus",01,"Imports",,,"Not applicable"
19881989,"1989",056,"Belgium",02,"Exports",8.54941,,
19881989,"1989",056,"Belgium",01,"Imports",6.53101,,
19881989,"1989",084,"Belize",02,"Exports",7.13622,,
19881989,"1989",084,"Belize",01,"Imports",19.18497,,
19881989,"1989",204,"Benin",02,"Exports",209.19354,,
19881989,"1989",204,"Benin",01,"Imports",-36.51475,,
19881989,"1989",060,"Bermuda",02,"Exports",61.29032,,
19881989,"1989",060,"Bermuda",01,"Imports",9.63115,,
19881989,"1989",064,"Bhutan",02,"Exports",-6.79426,,
19881989,"1989",064,"Bhutan",01,"Imports",-29.12951,,
19881989,"1989",068,"Bolivia (Plurinational State of)",02,"Exports",36.91769,,
19881989,"1989",068,"Bolivia (Plurinational State of)",01,"Imports",3.4547,,
19881989,"1989",535,"Bonaire, Sint Eustatius and Saba",02,"Exports",,,"Not applicable"
19881989,"1989",535,"Bonaire, Sint Eustatius and Saba",01,"Imports",,,"Not applicable"
19881989,"1989",070,"Bosnia and Herzegovina",02,"Exports",,,"Not applicable"
19881989,"1989",070,"Bosnia and Herzegovina",01,"Imports",,,"Not applicable"
19881989,"1989",072,"Botswana",02,"Exports",3.09685,,
19881989,"1989",072,"Botswana",01,"Imports",32.83875,,
19881989,"1989",076,"Brazil",02,"Exports",2.65301,,
19881989,"1989",076,"Brazil",01,"Imports",23.85425,,
19881989,"1989",092,"British Virgin Islands",02,"Exports",0,"Estimated",
19881989,"1989",092,"British Virgin Islands",01,"Imports",-25.4386,"Estimated",
19881989,"1989",096,"Brunei Darussalam",02,"Exports",10.2459,,
19881989,"1989",096,"Brunei Darussalam",01,"Imports",15.45699,,
19881989,"1989",100,"Bulgaria",02,"Exports",-6.18855,,
19881989,"1989",100,"Bulgaria",01,"Imports",-9.1018,,
19881989,"1989",854,"Burkina Faso",02,"Exports",-33.26257,,
19881989,"1989",854,"Burkina Faso",01,"Imports",-13.79232,,
19881989,"1989",108,"Burundi",02,"Exports",-41.30952,,
19881989,"1989",108,"Burundi",01,"Imports",-8.57607,,
19881989,"1989",132,"Cabo Verde",02,"Exports",133.33333,,
19881989,"1989",132,"Cabo Verde",01,"Imports",5.21176,,
19881989,"1989",116,"Cambodia",02,"Exports",37.5,,
19881989,"1989",116,"Cambodia",01,"Imports",6.29921,,
19881989,"1989",120,"Cameroon",02,"Exports",37.2981,,
19881989,"1989",120,"Cameroon",01,"Imports",-0.98861,,
19881989,"1989",124,"Canada",02,"Exports",4.03655,,
19881989,"1989",124,"Canada",01,"Imports",6.28244,,
19881989,"1989",136,"Cayman Islands",02,"Exports",71.42857,"Estimated",
19881989,"1989",136,"Cayman Islands",01,"Imports",9.95671,"Estimated",
19881989,"1989",140,"Central African Republic",02,"Exports",3.36385,,
19881989,"1989",140,"Central African Republic",01,"Imports",6.68638,,
19881989,"1989",148,"Chad",02,"Exports",7.88361,,
19881989,"1989",148,"Chad",01,"Imports",3.11558,,
19881989,"1989",152,"Chile",02,"Exports",14.55799,,
19881989,"1989",152,"Chile",01,"Imports",36.69073,,
19881989,"1989",156,"China",02,"Exports",10.56907,,
19881989,"1989",156,"China",01,"Imports",7.00586,,
19881989,"1989",344,"China, Hong Kong SAR",02,"Exports",15.5025,,
19881989,"1989",344,"China, Hong Kong SAR",01,"Imports",10.43299,,
19881989,"1989",446,"China, Macao SAR",02,"Exports",9.16944,,
19881989,"1989",446,"China, Macao SAR",01,"Imports",14.90683,,
19881989,"1989",158,"China, Taiwan Province of",02,"Exports",9.26271,,
19881989,"1989",158,"China, Taiwan Province of",01,"Imports",5.41382,,
19881989,"1989",170,"Colombia",02,"Exports",13.49017,,
19881989,"1989",170,"Colombia",01,"Imports",0.04598,,
19881989,"1989",174,"Comoros",02,"Exports",-15.23925,,
19881989,"1989",174,"Comoros",01,"Imports",-18.99151,,
19881989,"1989",178,"Congo",02,"Exports",32.9948,,
19881989,"1989",178,"Congo",01,"Imports",-8.15603,,
19881989,"1989",184,"Cook Islands",02,"Exports",-35.74879,,
19881989,"1989",184,"Cook Islands",01,"Imports",3.37785,,
19881989,"1989",188,"Costa Rica",02,"Exports",13.55864,,
19881989,"1989",188,"Costa Rica",01,"Imports",21.8187,,
19881989,"1989",384,"Cote d'Ivoire",02,"Exports",1.35491,,
19881989,"1989",384,"Cote d'Ivoire",01,"Imports",1.50449,,
19881989,"1989",191,"Croatia",02,"Exports",,,"Not applicable"
19881989,"1989",191,"Croatia",01,"Imports",,,"Not applicable"
19881989,"1989",192,"Cuba",02,"Exports",-2.99021,"Estimated",
19881989,"1989",192,"Cuba",01,"Imports",-0.6993,"Estimated",
19881989,"1989",531,"Curacao",02,"Exports",,,"Not applicable"
19881989,"1989",531,"Curacao",01,"Imports",,,"Not applicable"
19881989,"1989",196,"Cyprus",02,"Exports",11.96806,,
19881989,"1989",196,"Cyprus",01,"Imports",22.81774,,
19881989,"1989",203,"Czechia",02,"Exports",,,"Not applicable"
19881989,"1989",203,"Czechia",01,"Imports",,,"Not applicable"
19881989,"1989",200,"Czechoslovakia",02,"Exports",-2.88978,,
19881989,"1989",200,"Czechoslovakia",01,"Imports",-2.19479,,
19881989,"1989",408,"Dem. People's Rep. of Korea",02,"Exports",0.71685,"Estimated",
19881989,"1989",408,"Dem. People's Rep. of Korea",01,"Imports",2.32476,"Estimated",
19881989,"1989",180,"Dem. Rep. of the Congo",02,"Exports",-1.74797,,
19881989,"1989",180,"Dem. Rep. of the Congo",01,"Imports",19.56522,,
19881989,"1989",278,"Democratic Republic of Germany",02,"Exports",2.30415,,
19881989,"1989",278,"Democratic Republic of Germany",01,"Imports",-1.76991,,
19881989,"1989",208,"Denmark",02,"Exports",3.70344,,
19881989,"1989",208,"Denmark",01,"Imports",2.89041,,
19881989,"1989",262,"Djibouti",02,"Exports",8.69565,,
19881989,"1989",262,"Djibouti",01,"Imports",-1.99005,,
19881989,"1989",212,"Dominica",02,"Exports",-16.8265,,
19881989,"1989",212,"Dominica",01,"Imports",22.31704,,
19881989,"1989",214,"Dominican Republic",02,"Exports",14.162,,
19881989,"1989",214,"Dominican Republic",01,"Imports",22.28137,,
19881989,"1989",218,"Ecuador",02,"Exports",7.3618,,
19881989,"1989",218,"Ecuador",01,"Imports",8.24628,,
19881989,"1989",818,"Egypt",02,"Exports",18.54431,,
19881989,"1989",818,"Egypt",01,"Imports",-19.42012,,
19881989,"1989",222,"El Salvador",02,"Exports",-18.2266,,
19881989,"1989",222,"El Salvador",01,"Imports",15.32503,,
19881989,"1989",226,"Equatorial Guinea",02,"Exports",-18.0089,,
19881989,"1989",226,"Equatorial Guinea",01,"Imports",-10.51041,,
19881989,"1989",232,"Eritrea",02,"Exports",,,"Not applicable"
19881989,"1989",232,"Eritrea",01,"Imports",,,"Not applicable"
19881989,"1989",233,"Estonia",02,"Exports",,,"Not applicable"
19881989,"1989",233,"Estonia",01,"Imports",,,"Not applicable"
19881989,"1989",748,"Eswatini",02,"Exports",8.42919,,
19881989,"1989",748,"Eswatini",01,"Imports",14.58676,,
19881989,"1989",231,"Ethiopia",02,"Exports",,,"Not applicable"
19881989,"1989",231,"Ethiopia",01,"Imports",,,"Not applicable"
19881989,"1989",230,"Ethiopia (...1991)",02,"Exports",2.57714,,
19881989,"1989",230,"Ethiopia (...1991)",01,"Imports",-15.77352,,
19881989,"1989",238,"Falkland Islands (Malvinas)",02,"Exports",-32.78172,"Estimated",
19881989,"1989",238,"Falkland Islands (Malvinas)",01,"Imports",13.04559,"Estimated",
19881989,"1989",234,"Faroe Islands",02,"Exports",-0.57471,,
19881989,"1989",234,"Faroe Islands",01,"Imports",-27.61506,,
19881989,"1989",280,"Federal Republic of Germany",02,"Exports",5.53873,,
19881989,"1989",280,"Federal Republic of Germany",01,"Imports",7.67965,,
19881989,"1989",242,"Fiji",02,"Exports",14.61717,,
19881989,"1989",242,"Fiji",01,"Imports",25.75758,,
19881989,"1989",246,"Finland",02,"Exports",7.12378,,
19881989,"1989",246,"Finland",01,"Imports",15.64545,,
19881989,"1989",250,"France",02,"Exports",6.87933,,
19881989,"1989",250,"France",01,"Imports",7.80529,,
19881989,"1989",254,"French Guiana",02,"Exports",14,,
19881989,"1989",254,"French Guiana",01,"Imports",10.05978,,
19881989,"1989",258,"French Polynesia",02,"Exports",18.66667,,
19881989,"1989",258,"French Polynesia",01,"Imports",-2.17539,,
19881989,"1989",266,"Gabon",02,"Exports",33.61297,,
19881989,"1989",266,"Gabon",01,"Imports",-3.10763,,
19881989,"1989",270,"Gambia",02,"Exports",-53.70767,,
19881989,"1989",270,"Gambia",01,"Imports",17.1762,,
19881989,"1989",268,"Georgia",02,"Exports",,,"Not applicable"
19881989,"1989",268,"Georgia",01,"Imports",,,"Not applicable"
19881989,"1989",276,"Germany",02,"Exports",,,"Not applicable"
19881989,"1989",276,"Germany",01,"Imports",,,"Not applicable"
19881989,"1989",288,"Ghana",02,"Exports",1.02697,,
19881989,"1989",288,"Ghana",01,"Imports",40.92829,,
19881989,"1989",292,"Gibraltar",02,"Exports",71.64179,,
19881989,"1989",292,"Gibraltar",01,"Imports",30.87313,,
19881989,"1989",300,"Greece",02,"Exports",38.97314,,
19881989,"1989",300,"Greece",01,"Imports",31.0862,,
19881989,"1989",304,"Greenland",02,"Exports",6.90537,,
19881989,"1989",304,"Greenland",01,"Imports",-23.12139,,
19881989,"1989",308,"Grenada",02,"Exports",-7.56361,,
19881989,"1989",308,"Grenada",01,"Imports",7.43288,,
19881989,"1989",312,"Guadeloupe",02,"Exports",-27.92208,,
19881989,"1989",312,"Guadeloupe",01,"Imports",2.97521,,
19881989,"1989",316,"Guam",02,"Exports",40,"Estimated",
19881989,"1989",316,"Guam",01,"Imports",8.69565,,
19881989,"1989",320,"Guatemala",02,"Exports",8.44475,,
19881989,"1989",320,"Guatemala",01,"Imports",6.21973,,
19881989,"1989",324,"Guinea",02,"Exports",16.43836,,
19881989,"1989",324,"Guinea",01,"Imports",-2.64463,,
19881989,"1989",624,"Guinea-Bissau",02,"Exports",-10.69182,,
19881989,"1989",624,"Guinea-Bissau",01,"Imports",16.97629,,
19881989,"1989",328,"Guyana",02,"Exports",-0.95356,,
19881989,"1989",328,"Guyana",01,"Imports",19.75232,,
19881989,"1989",332,"Haiti",02,"Exports",-19.64525,,
19881989,"1989",332,"Haiti",01,"Imports",-15.47087,,
19881989,"1989",340,"Honduras",02,"Exports",1.97173,,
19881989,"1989",340,"Honduras",01,"Imports",3.03159,,
19881989,"1989",348,"Hungary",02,"Exports",-3.3,,
19881989,"1989",348,"Hungary",01,"Imports",-5.38954,,
19881989,"1989",352,"Iceland",02,"Exports",-2.6819,,
19881989,"1989",352,"Iceland",01,"Imports",-12.30452,,
19881989,"1989",356,"India",02,"Exports",19.93426,,
19881989,"1989",356,"India",01,"Imports",7.57891,,
19881989,"1989",360,"Indonesia",02,"Exports",,,"Not applicable"
19881989,"1989",360,"Indonesia",01,"Imports",,,"Not applicable"
19881989,"1989",960,"Indonesia (...2002)",02,"Exports",13.84536,,
19881989,"1989",960,"Indonesia (...2002)",01,"Imports",24.11503,,
19881989,"1989",364,"Iran (Islamic Republic of)",02,"Exports",22.14959,,
19881989,"1989",364,"Iran (Islamic Republic of)",01,"Imports",56.48403,,
19881989,"1989",368,"Iraq",02,"Exports",27.83848,,
19881989,"1989",368,"Iraq",01,"Imports",-3.59369,,
19881989,"1989",372,"Ireland",02,"Exports",10.39318,,
19881989,"1989",372,"Ireland",01,"Imports",11.89052,,
19881989,"1989",376,"Israel",02,"Exports",13.53568,,
19881989,"1989",376,"Israel",01,"Imports",-4.46921,,
19881989,"1989",380,"Italy",02,"Exports",9.93047,,
19881989,"1989",380,"Italy",01,"Imports",10.43659,,
19881989,"1989",388,"Jamaica",02,"Exports",13.36068,,
19881989,"1989",388,"Jamaica",01,"Imports",27.32435,,
19881989,"1989",392,"Japan",02,"Exports",3.42677,,
19881989,"1989",392,"Japan",01,"Imports",11.92082,,
19881989,"1989",400,"Jordan",02,"Exports",8.5975,,
19881989,"1989",400,"Jordan",01,"Imports",-22.19318,,
19881989,"1989",398,"Kazakhstan",02,"Exports",,,"Not applicable"
19881989,"1989",398,"Kazakhstan",01,"Imports",,,"Not applicable"
19881989,"1989",404,"Kenya",02,"Exports",-10.85871,,
19881989,"1989",404,"Kenya",01,"Imports",9.38528,,
19881989,"1989",296,"Kiribati",02,"Exports",0,,
19881989,"1989",296,"Kiribati",01,"Imports",4.54545,,
19881989,"1989",414,"Kuwait",02,"Exports",49.79768,,
19881989,"1989",414,"Kuwait",01,"Imports",2.44101,,
19881989,"1989",417,"Kyrgyzstan",02,"Exports",,,"Not applicable"
19881989,"1989",417,"Kyrgyzstan",01,"Imports",,,"Not applicable"
19881989,"1989",418,"Lao People's Dem. Rep.",02,"Exports",9.13793,,
19881989,"1989",418,"Lao People's Dem. Rep.",01,"Imports",-4.14508,,
19881989,"1989",428,"Latvia",02,"Exports",,,"Not applicable"
19881989,"1989",428,"Latvia",01,"Imports",,,"Not applicable"
19881989,"1989",422,"Lebanon",02,"Exports",-37.78205,,
19881989,"1989",422,"Lebanon",01,"Imports",-9.03134,,
19881989,"1989",426,"Lesotho",02,"Exports",3.33385,,
19881989,"1989",426,"Lesotho",01,"Imports",1.46671,,
19881989,"1989",430,"Liberia",02,"Exports",16.09265,,
19881989,"1989",430,"Liberia",01,"Imports",129.5094,"Estimated",
19881989,"1989",434,"Libya",02,"Exports",29.13169,,
19881989,"1989",434,"Libya",01,"Imports",-25.14919,,
19881989,"1989",440,"Lithuania",02,"Exports",,,"Not applicable"
19881989,"1989",440,"Lithuania",01,"Imports",,,"Not applicable"
19881989,"1989",442,"Luxembourg",02,"Exports",6.5532,,
19881989,"1989",442,"Luxembourg",01,"Imports",6.83031,,
19881989,"1989",450,"Madagascar",02,"Exports",15.57523,,
19881989,"1989",450,"Madagascar",01,"Imports",-5,,
19881989,"1989",454,"Malawi",02,"Exports",-7.32441,,
19881989,"1989",454,"Malawi",01,"Imports",20.84402,,
19881989,"1989",458,"Malaysia",02,"Exports",18.8095,,
19881989,"1989",458,"Malaysia",01,"Imports",36.18773,,
19881989,"1989",462,"Maldives",02,"Exports",17.31123,,
19881989,"1989",462,"Maldives",01,"Imports",25.11111,,
19881989,"1989",466,"Mali",02,"Exports",15.12692,,
19881989,"1989",466,"Mali",01,"Imports",-32.58648,,
19881989,"1989",470,"Malta",02,"Exports",18.30172,,
19881989,"1989",470,"Malta",01,"Imports",9.40529,,
19881989,"1989",584,"Marshall Islands",02,"Exports",6.85255,,
19881989,"1989",584,"Marshall Islands",01,"Imports",29.02844,,
19881989,"1989",474,"Martinique",02,"Exports",2.04082,,
19881989,"1989",474,"Martinique",01,"Imports",2.96181,,
19881989,"1989",478,"Mauritania",02,"Exports",23.51935,,
19881989,"1989",478,"Mauritania",01,"Imports",-7.2038,,
19881989,"1989",480,"Mauritius",02,"Exports",-1.1397,,
19881989,"1989",480,"Mauritius",01,"Imports",2.66305,,
19881989,"1989",484,"Mexico",02,"Exports",14.59595,,
19881989,"1989",484,"Mexico",01,"Imports",23.80228,,
19881989,"1989",583,"Micronesia (Federated States of)",02,"Exports",-16.69096,,
