Year,Series,Series Label,Economy,Economy Label,Flow,Flow Label,US$ at current prices in millions,US$ at current prices in millions Footnote,US$ at current prices in millions Missing value,Percentage of total trade in goods and services,Percentage of total trade in goods and services Footnote,Percentage of total trade in goods and services Missing value
2005,3503,"Total trade in goods",788,"Tunisia",01,"Imports",12594.481,,,85.6712,,
2005,3503,"Total trade in goods",792,"Turkiye",02,"Exports",78233,,,73.76644,,
2005,3503,"Total trade in goods",792,"Turkiye",01,"Imports",107559,,,90.00075,,
2005,3503,"Total trade in goods",795,"Turkmenistan",02,"Exports",4714.99,,,,,"Not publishable"
2005,3503,"Total trade in goods",795,"Turkmenistan",01,"Imports",2947,,,,,"Not publishable"
2005,3503,"Total trade in goods",796,"Turks and Caicos Islands",02,"Exports",14.716,,,,,"Not publishable"
2005,3503,"Total trade in goods",796,"Turks and Caicos Islands",01,"Imports",303.72,,,,,"Not publishable"
2005,3503,"Total trade in goods",798,"Tuvalu",02,"Exports",0.337,,,12.81974,,
2005,3503,"Total trade in goods",798,"Tuvalu",01,"Imports",10.698,,,52.92947,,
2005,3503,"Total trade in goods",800,"Uganda",02,"Exports",942.848,,,64.1824,,
2005,3503,"Total trade in goods",800,"Uganda",01,"Imports",1745.567,,,74.14032,,
2005,3503,"Total trade in goods",804,"Ukraine",02,"Exports",32184,,,75.50321,,
2005,3503,"Total trade in goods",804,"Ukraine",01,"Imports",34377,,,81.94365,,
2005,3503,"Total trade in goods",784,"United Arab Emirates",02,"Exports",117287.134,,,96.08124,,
2005,3503,"Total trade in goods",784,"United Arab Emirates",01,"Imports",74495.031,,,79.36614,,
2005,3503,"Total trade in goods",826,"United Kingdom",02,"Exports",386280.4,,,60.29591,,
2005,3503,"Total trade in goods",826,"United Kingdom",01,"Imports",520882.4,,,74.75338,,
2005,3503,"Total trade in goods",834,"United Republic of Tanzania",02,"Exports",1047.441,,,45.21455,,
2005,3503,"Total trade in goods",834,"United Republic of Tanzania",01,"Imports",2997.57,,,71.28772,,
2005,3503,"Total trade in goods",840,"United States",02,"Exports",913016,,,70.69407,,
2005,3503,"Total trade in goods",840,"United States",01,"Imports",1695821,,,84.4513,,
2005,3503,"Total trade in goods",858,"Uruguay",02,"Exports",3774.078,,,74.2146,,
2005,3503,"Total trade in goods",858,"Uruguay",01,"Imports",3753.259,,,79.98017,,
2005,3503,"Total trade in goods",860,"Uzbekistan",02,"Exports",3618.918,,,81.53362,,
2005,3503,"Total trade in goods",860,"Uzbekistan",01,"Imports",3402.908,,,68.24785,,
2005,3503,"Total trade in goods",548,"Vanuatu",02,"Exports",38.113,,,21.53774,,
2005,3503,"Total trade in goods",548,"Vanuatu",01,"Imports",131.147,,,64.00312,,
2005,3503,"Total trade in goods",862,"Venezuela (Bolivarian Rep. of)",02,"Exports",55321,,,97.62472,,
2005,3503,"Total trade in goods",862,"Venezuela (Bolivarian Rep. of)",01,"Imports",24002,,,81.78689,,
2005,3503,"Total trade in goods",704,"Viet Nam",02,"Exports",32447,,,88.38255,,
2005,3503,"Total trade in goods",704,"Viet Nam",01,"Imports",34886.189,,,88.68726,,
2005,3503,"Total trade in goods",876,"Wallis and Futuna Islands",02,"Exports",0.038,"Estimated",,,,"Not publishable"
2005,3503,"Total trade in goods",876,"Wallis and Futuna Islands",01,"Imports",50.778,,,,,"Not publishable"
2005,3503,"Total trade in goods",887,"Yemen",02,"Exports",6413.1,,,94.51626,,
2005,3503,"Total trade in goods",887,"Yemen",01,"Imports",4713,,,79.15089,,
2005,3503,"Total trade in goods",894,"Zambia",02,"Exports",2271.512,,,80.52209,,
2005,3503,"Total trade in goods",894,"Zambia",01,"Imports",2160.746,,,83.97802,,
2005,3503,"Total trade in goods",716,"Zimbabwe",02,"Exports",1641.241,,,81.92479,,
2005,3503,"Total trade in goods",716,"Zimbabwe",01,"Imports",2297.2,,,78.32921,,
2005,3503,"Total trade in goods",0002,"Special economies",02,"Exports",,,"Not applicable",,,"Not applicable"
2005,3503,"Total trade in goods",0002,"Special economies",01,"Imports",,,"Not applicable",,,"Not applicable"
2005,3503,"Total trade in goods",251,"France including French Guiana, Guadeloupe, Martinique, Mayotte, Monaco and Reunion",02,"Exports",430635.234,,,73.32781,,
2005,3503,"Total trade in goods",251,"France including French Guiana, Guadeloupe, Martinique, Mayotte, Monaco and Reunion",01,"Imports",458877.284,,,77.39909,,
2005,3503,"Total trade in goods",579,"Norway including Svalbard and Jan Mayen Islands",02,"Exports",103384.075,,,77.60502,,
2005,3503,"Total trade in goods",579,"Norway including Svalbard and Jan Mayen Islands",01,"Imports",54743.344,,,65.27031,,
2005,3503,"Total trade in goods",757,"Switzerland including Liechtenstein",02,"Exports",126601.763,,,64.47923,"Estimated",
2005,3503,"Total trade in goods",757,"Switzerland including Liechtenstein",01,"Imports",123285.417,,,67.44553,,
2005,3503,"Total trade in goods",926,"United Kingdom including Channel Islands and Isle of Man",02,"Exports",386280.4,,,60.29591,,
2005,3503,"Total trade in goods",926,"United Kingdom including Channel Islands and Isle of Man",01,"Imports",520882.4,,,74.75338,,
2005,3503,"Total trade in goods",842,"United States of America including Puerto Rico and United States Virgin Islands",02,"Exports",906104,,,70.53638,,
2005,3503,"Total trade in goods",842,"United States of America including Puerto Rico and United States Virgin Islands",01,"Imports",1691202,,,84.41545,,
2005,3503,"Total trade in goods",5600,"Asia and Oceania",02,"Exports",3623865.226,,,85.13078,,
2005,3503,"Total trade in goods",5600,"Asia and Oceania",01,"Imports",3064843.361,,,79.72772,,
2005,3503,"Total trade in goods",5702,"Northern America and Europe",02,"Exports",5641081.336,,,74.76175,,
2005,3503,"Total trade in goods",5702,"Northern America and Europe",01,"Imports",6228727.467,,,78.81612,,
2005,3503,"Total trade in goods",5706,"Europe, Northern America, Australia and New Zealand",02,"Exports",5769873.016,,,74.77102,,
2005,3503,"Total trade in goods",5706,"Europe, Northern America, Australia and New Zealand",01,"Imports",6374684.417,,,78.79174,,
2005,3503,"Total trade in goods",5703,"Central and Southern Asia",02,"Exports",239249.32,,,77.50502,,
2005,3503,"Total trade in goods",5703,"Central and Southern Asia",01,"Imports",253695.484,,,72.25333,,
2005,3503,"Total trade in goods",5704,"Eastern and South-Eastern Asia",02,"Exports",2675535.958,,,86.48461,,
2005,3503,"Total trade in goods",5704,"Eastern and South-Eastern Asia",01,"Imports",2266563.924,,,81.56343,,
2005,3503,"Total trade in goods",5705,"Western Asia and Northern Africa",02,"Exports",687733.895,,,84.03646,,
2005,3503,"Total trade in goods",5705,"Western Asia and Northern Africa",01,"Imports",479347.09,,,76.26428,,
2005,3503,"Total trade in goods",1400,"Developing economies",02,"Exports",3494332.952,,,85.93001,,
2005,3503,"Total trade in goods",1400,"Developing economies",01,"Imports",2913087.177,,,80.59924,,
2005,3503,"Total trade in goods",1410,"Developing economies: Africa",02,"Exports",318206.684,,,83.74985,,
2005,3503,"Total trade in goods",1410,"Developing economies: Africa",01,"Imports",250419.586,,,76.44234,,
2005,3503,"Total trade in goods",1420,"Developing economies: Americas",02,"Exports",579240.418,,,85.64711,,
2005,3503,"Total trade in goods",1420,"Developing economies: Americas",01,"Imports",510703.543,,,83.2469,,
2005,3503,"Total trade in goods",1460,"Developing economies: Asia and Oceania",02,"Exports",2596885.85,,,86.26875,,
2005,3503,"Total trade in goods",1460,"Developing economies: Asia and Oceania",01,"Imports",2151964.047,,,80.50104,,
2005,3503,"Total trade in goods",1430,"Developing economies: Asia",02,"Exports",2590291.489,,,86.33073,,
2005,3503,"Total trade in goods",1430,"Developing economies: Asia",01,"Imports",2142636.553,,,80.54625,,
2005,3503,"Total trade in goods",1450,"Developing economies: Oceania",02,"Exports",6594.362,,,67.29087,,
2005,3503,"Total trade in goods",1450,"Developing economies: Oceania",01,"Imports",9327.494,,,71.30782,,
2005,3503,"Total trade in goods",1500,"Developed economies",02,"Exports",6668060.713,,,75.84233,,
2005,3503,"Total trade in goods",1500,"Developed economies",01,"Imports",7141606.78,,,78.70593,,
2005,3503,"Total trade in goods",1520,"Developed economies: Americas",02,"Exports",1284384.793,,,74.41421,,
2005,3503,"Total trade in goods",1520,"Developed economies: Americas",01,"Imports",2017560.718,,,84.18459,,
2005,3503,"Total trade in goods",1560,"Developed economies: Asia and Oceania",02,"Exports",1026979.376,,,82.38287,,
2005,3503,"Total trade in goods",1560,"Developed economies: Asia and Oceania",01,"Imports",912879.313,,,77.96225,,
2005,3503,"Total trade in goods",1530,"Developed economies: Asia",02,"Exports",898187.696,,,83.53056,,
2005,3503,"Total trade in goods",1530,"Developed economies: Asia",01,"Imports",766922.363,,,77.9998,,
2005,3503,"Total trade in goods",1550,"Developed economies: Oceania",02,"Exports",128791.68,,,75.17913,,
2005,3503,"Total trade in goods",1550,"Developed economies: Oceania",01,"Imports",145956.95,,,77.76551,,
2005,3503,"Total trade in goods",1540,"Developed economies: Europe",02,"Exports",4356696.544,,,74.86483,,
2005,3503,"Total trade in goods",1540,"Developed economies: Europe",01,"Imports",4211166.749,,,76.4795,,
2005,3503,"Total trade in goods",1600,"Developing economies excluding China",02,"Exports",2805303.852,,,85.03524,,
2005,3503,"Total trade in goods",1600,"Developing economies excluding China",01,"Imports",2348345.677,,,79.18689,,
2005,3503,"Total trade in goods",1601,"Developing economies excluding LDCs",02,"Exports",3417874.927,,,85.92121,,
2005,3503,"Total trade in goods",1601,"Developing economies excluding LDCs",01,"Imports",2834152.144,,,80.80913,,
2005,3503,"Total trade in goods",1610,"LDCs (Least developed countries)",02,"Exports",76246.022,,,86.33385,,
2005,3503,"Total trade in goods",1610,"LDCs (Least developed countries)",01,"Imports",78520.303,,,73.71008,,
2005,3503,"Total trade in goods",1614,"LDCs: Africa",02,"Exports",50735.208,,,86.56315,,
2005,3503,"Total trade in goods",1614,"LDCs: Africa",01,"Imports",47314.535,,,68.73387,,
2005,3503,"Total trade in goods",1612,"LDCs: Asia",02,"Exports",24911.531,,,86.33967,,
2005,3503,"Total trade in goods",1612,"LDCs: Asia",01,"Imports",29379.262,,,83.58531,,
2005,3503,"Total trade in goods",1615,"LDCs: Islands and Haiti",02,"Exports",599.283,,,70.35852,,
2005,3503,"Total trade in goods",1615,"LDCs: Islands and Haiti",01,"Imports",1826.507,,,71.91694,,
2005,3503,"Total trade in goods",1620,"LLDCs (Landlocked developing countries)",02,"Exports",79033.645,,,85.2862,,
2005,3503,"Total trade in goods",1620,"LLDCs (Landlocked developing countries)",01,"Imports",72901.931,,,73.35015,,
2005,3503,"Total trade in goods",1640,"SIDS (Small island developing States) (UN-OHRLLS)",02,"Exports",280889.733,,,77.52466,,
2005,3503,"Total trade in goods",1640,"SIDS (Small island developing States) (UN-OHRLLS)",01,"Imports",251992.287,,,77.60363,,
2005,3503,"Total trade in goods",1641,"SIDS: Atlantic and Indian Ocean",02,"Exports",2887.056,,,40.39404,,
2005,3503,"Total trade in goods",1641,"SIDS: Atlantic and Indian Ocean",01,"Imports",5887.641,,,67.61249,,
2005,3503,"Total trade in goods",1642,"SIDS: Caribbean",02,"Exports",29233.493,,,50.75589,,
2005,3503,"Total trade in goods",1642,"SIDS: Caribbean",01,"Imports",42199.262,,,79.17464,,
2005,3503,"Total trade in goods",1643,"SIDS: Pacific",02,"Exports",248769.185,,,83.59753,,
2005,3503,"Total trade in goods",1643,"SIDS: Pacific",01,"Imports",203905.385,,,77.61608,,
2005,3503,"Total trade in goods",2623,"Low-income developing economies",02,"Exports",62953.097,,,81.05871,,
2005,3503,"Total trade in goods",2623,"Low-income developing economies",01,"Imports",81983.4,,,75.44988,,
2005,3503,"Total trade in goods",2622,"Middle-income developing economies",02,"Exports",627852.905,,,80.51333,,
2005,3503,"Total trade in goods",2622,"Middle-income developing economies",01,"Imports",599268.589,,,76.21981,,
2005,3503,"Total trade in goods",2621,"High-income developing economies",02,"Exports",2802239.717,,,87.35923,,
2005,3503,"Total trade in goods",2621,"High-income developing economies",01,"Imports",2229646.499,,,82.05699,,
2005,3503,"Total trade in goods",2711,"BRICS",02,"Exports",1204623.501,,,86.61944,,
2005,3503,"Total trade in goods",2711,"BRICS",01,"Imports",954662.223,,,81.13044,,
2005,3503,"Total trade in goods",3412,"European Union (2020 …)",02,"Exports",3413871.379,,,76.19314,,
2005,3503,"Total trade in goods",3412,"European Union (2020 …)",01,"Imports",3290465.261,,,77.09006,,
2005,3503,"Total trade in goods",3916,"G20 (Group of Twenty)",02,"Exports",6155593.372,,,79.79921,,
2005,3503,"Total trade in goods",3916,"G20 (Group of Twenty)",01,"Imports",6353293.973,,,80.41633,,
2005,3503,"Total trade in goods",3919,"G-77 (Group of 77)",02,"Exports",2674432.736,,,85.8629,,
2005,3503,"Total trade in goods",3919,"G-77 (Group of 77)",01,"Imports",2112499.878,,,79.09914,,
2005,3503,"Total trade in goods",3905,"OECD (Organisation for Economic Cooperation and Development)",02,"Exports",6693987.591,,,76.1128,,
2005,3503,"Total trade in goods",3905,"OECD (Organisation for Economic Cooperation and Development)",01,"Imports",7252403.537,,,79.14192,,
2006,2102,"Total trade in services",0000,"World",02,"Exports",3044736.606,,,20.55857,,
2006,2102,"Total trade in services",0000,"World",01,"Imports",2970283.126,,,20.42416,,
2006,2102,"Total trade in services",5100,"Africa",02,"Exports",69565.653,,,15.68187,,
2006,2102,"Total trade in services",5100,"Africa",01,"Imports",93874.478,,,24.87655,,
2006,2102,"Total trade in services",5110,"Northern Africa",02,"Exports",34991.164,,,20.21051,,
2006,2102,"Total trade in services",5110,"Northern Africa",01,"Imports",28330.61,,,21.50448,,
2006,2102,"Total trade in services",5120,"Sub-Saharan Africa",02,"Exports",34574.489,,,12.78301,,
2006,2102,"Total trade in services",5120,"Sub-Saharan Africa",01,"Imports",65543.868,,,26.68524,,
2006,2102,"Total trade in services",5121,"Eastern Africa",02,"Exports",10520.199,,,34.52179,,
2006,2102,"Total trade in services",5121,"Eastern Africa",01,"Imports",9919.273,,,22.9842,,
2006,2102,"Total trade in services",5122,"Middle Africa",02,"Exports",2266.475,,,3.50731,,
2006,2102,"Total trade in services",5122,"Middle Africa",01,"Imports",16718.619,,,43.14378,,
2006,2102,"Total trade in services",5123,"Southern Africa",02,"Exports",14455.515,,,15.99566,,
2006,2102,"Total trade in services",5123,"Southern Africa",01,"Imports",15767.141,,,16.71921,,
2006,2102,"Total trade in services",5124,"Western Africa",02,"Exports",7332.3,,,8.62571,,
2006,2102,"Total trade in services",5124,"Western Africa",01,"Imports",23138.836,,,33.33882,,
2006,2102,"Total trade in services",5200,"Americas",02,"Exports",599688.832,,,21.9563,,
2006,2102,"Total trade in services",5200,"Americas",01,"Imports",539152.462,,,15.92826,,
2006,2102,"Total trade in services",5210,"Northern America",02,"Exports",492450.51,,,25.47466,,
2006,2102,"Total trade in services",5210,"Northern America",01,"Imports",424020.32,,,15.93474,,
2006,2102,"Total trade in services",5220,"Latin America and the Caribbean",02,"Exports",107238.322,,,13.43529,,
2006,2102,"Total trade in services",5220,"Latin America and the Caribbean",01,"Imports",115132.142,,,15.90443,,
2006,2102,"Total trade in services",5221,"Caribbean",02,"Exports",28771.59,,,46.0574,,
2006,2102,"Total trade in services",5221,"Caribbean",01,"Imports",11414.815,,,19.46139,,
2006,2102,"Total trade in services",5222,"Central America",02,"Exports",33704.576,,,10.868,,
2006,2102,"Total trade in services",5222,"Central America",01,"Imports",36277.73,,,10.73429,,
2006,2102,"Total trade in services",5223,"South America",02,"Exports",44762.156,,,10.51771,,
2006,2102,"Total trade in services",5223,"South America",01,"Imports",67439.597,,,20.60576,,
2006,2102,"Total trade in services",5300,"Asia",02,"Exports",679256.607,,,14.18002,,
2006,2102,"Total trade in services",5300,"Asia",01,"Imports",839077.049,,,19.877,,
2006,2102,"Total trade in services",5310,"Central Asia",02,"Exports",6009.327,,,10.58411,,
2006,2102,"Total trade in services",5310,"Central Asia",01,"Imports",12948.061,,,27.47857,,
2006,2102,"Total trade in services",5330,"Eastern Asia",02,"Exports",343306.63,,,12.61234,,
2006,2102,"Total trade in services",5330,"Eastern Asia",01,"Imports",410819.175,,,17.06763,,
2006,2102,"Total trade in services",5350,"South-eastern Asia",02,"Exports",134406.365,,,15.14928,,
2006,2102,"Total trade in services",5350,"South-eastern Asia",01,"Imports",157385.826,,,20.15826,,
2006,2102,"Total trade in services",5320,"Southern Asia",02,"Exports",82971.514,,,25.83008,,
2006,2102,"Total trade in services",5320,"Southern Asia",01,"Imports",102834.347,,,27.24334,,
2006,2102,"Total trade in services",5340,"Western Asia",02,"Exports",112562.771,,,14.01717,,
2006,2102,"Total trade in services",5340,"Western Asia",01,"Imports",155089.64,,,25.46629,,
2006,2102,"Total trade in services",5400,"Europe",02,"Exports",1647709.055,,,24.80811,,
2006,2102,"Total trade in services",5400,"Europe",01,"Imports",1449769.821,,,22.87108,,
2006,2102,"Total trade in services",5410,"Eastern Europe",02,"Exports",128091.192,,,15.60733,,
2006,2102,"Total trade in services",5410,"Eastern Europe",01,"Imports",119269.519,,,16.33611,,
2006,2102,"Total trade in services",5420,"Northern Europe",02,"Exports",509910.227,,,32.69136,,
2006,2102,"Total trade in services",5420,"Northern Europe",01,"Imports",423811.735,,,28.30375,,
2006,2102,"Total trade in services",5430,"Southern Europe",02,"Exports",288035.34,,,28.16837,,
2006,2102,"Total trade in services",5430,"Southern Europe",01,"Imports",220300.601,,,18.76372,,
2006,2102,"Total trade in services",5440,"Western Europe",02,"Exports",721672.297,,,22.28219,,
2006,2102,"Total trade in services",5440,"Western Europe",01,"Imports",686387.966,,,23.36773,,
2006,2102,"Total trade in services",5500,"Oceania",02,"Exports",48516.46,,,23.8861,,
2006,2102,"Total trade in services",5500,"Oceania",01,"Imports",48409.316,,,21.95193,,
2006,2102,"Total trade in services",0001,"Individual economies",02,"Exports",,,"Not applicable",,,"Not applicable"
2006,2102,"Total trade in services",0001,"Individual economies",01,"Imports",,,"Not applicable",,,"Not applicable"
2006,2102,"Total trade in services",004,"Afghanistan",02,"Exports",,,"Not publishable",,,"Not publishable"
2006,2102,"Total trade in services",004,"Afghanistan",01,"Imports",,,"Not publishable",,,"Not publishable"
2006,2102,"Total trade in services",008,"Albania",02,"Exports",1645.95,,,87.59606,,
2006,2102,"Total trade in services",008,"Albania",01,"Imports",1573.36,,,38.62787,,
2006,2102,"Total trade in services",012,"Algeria",02,"Exports",2564,,,4.47438,,
2006,2102,"Total trade in services",012,"Algeria",01,"Imports",4837,,,19.0756,,
2006,2102,"Total trade in services",016,"American Samoa",02,"Exports",,,"Not publishable",,,"Not publishable"
2006,2102,"Total trade in services",016,"American Samoa",01,"Imports",,,"Not publishable",,,"Not publishable"
2006,2102,"Total trade in services",020,"Andorra",02,"Exports",,,"No value reported or collected",,,"No value reported or collected"
2006,2102,"Total trade in services",020,"Andorra",01,"Imports",,,"No value reported or collected",,,"No value reported or collected"
